school_code,candidate_code,lw_code,promotion_to_full_professor,candidate_discipline_cip_category_as_numeric,candidate_discipline_stem_status_sbs_included,candidate_urm_num,candidate_gender_num,gender_by_urm_candidate,woman_urm_candidate_num,h_index_at_pt_standardized,number_of_external_grantsawarded_as_the_pi,years_in_present_rank,department_negative_vote_percentage,college_committee_negative_vote_percentage,department_unanimous_vote_abstentions_excluded,college_committee_unanimous_vote_abstentions_excluded,provost_vote,scholarship,tone,clout,authentic,analytic
3,300573,300573c,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.86,50.83,77.41,5.24,82.15
3,300573,300573d,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.25,63.1,47.4,17.61,81.57
3,300573,300573e,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.65,80.19,62.05,7.65,90.39
3,300573,300573f,1,E,1,0,0,Man non-URM,0,0.248593093,9,6,0,0,1,1,,0.46,80.14,57.91,14.18,85.62
3,300574,300574a,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0,81.66,57.3,2.44,91.72
3,300574,300574b,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0.15,58.59,44,12.59,77.3
3,300574,300574c,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0.08,76.26,60.63,8.42,79.93
3,300574,300574d,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0.47,73.94,60.51,2.57,85.68
3,300574,300574e,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0.39,77.74,48.45,11.68,65.52
3,300574,300574f,1,E,1,1,0,Man URM,0,0.345838396,13,5,0,0,1,1,,0.61,37.87,34.58,19.02,88.91
3,300575,300575a,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0,82.67,71.27,18.25,86.85
3,300575,300575b,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0,52.02,34.5,33.9,90.81
3,300575,300575c,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0.68,83.3,60.95,2.24,87.19
3,300575,300575d,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0.06,65.68,46.59,18.55,93.21
3,300575,300575e,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0.05,52.48,35,23.24,82.31
3,300575,300575f,1,E,1,0,0,Man non-URM,0,1.026555521,8,5,0,0,1,1,,0.11,64.75,42.39,13.24,82.05
3,300576,300576a,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,0.27,49.08,57.75,18.06,79.83
3,300576,300576b,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,0.76,63.11,52.41,17.46,96.06
3,300576,300576c,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,0.64,65.63,68.98,20.6,89.08
3,300576,300576d,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,1.25,73.3,67.28,1.75,90.24
3,300576,300576e,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,0.31,51.86,46.74,19.77,88.35
3,300576,300576f,0,N,0,0,0,Man non-URM,0,-0.140388122,6,5,0,0,1,1,,0.42,77.02,60.2,11.23,82.78
3,300577,300577a,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0.18,47.25,46.92,11.79,91.04
3,300577,300577b,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0.18,64.47,68.72,5.84,84.21
3,300577,300577c,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0.47,67.22,40.06,4.01,91.71
3,300577,300577d,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0,58.59,43.83,23.64,74.22
3,300577,300577e,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0,48.66,56.95,10.23,88.42
3,300577,300577f,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0,47.65,46.37,7.28,94.61
3,300577,300577g,0,E,1,0,0,Man non-URM,0,0.73481961,33,4,0,0,1,1,,0.52,69.31,67.47,3.54,92.49
3,300578,300578a,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,0,65.07,68.32,6.6,92.02
3,300578,300578b,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,0,59.32,59.13,9.29,88.3
3,300578,300578c,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,,,,,
3,300578,300578d,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,0.11,65.75,61.66,9.22,90.65
3,300578,300578e,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,0.12,62.88,62.68,6.41,94.1
3,300578,300578f,1,AG,0,0,0,Man non-URM,0,-0.91835055,0,5,,0,,1,,0,42.21,65.36,7.2,76.73
3,300580,300580a,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0,53.52,45.24,20.22,86.01
3,300580,300580b,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0,59.28,28.6,41.29,83.11
3,300580,300580c,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0.13,31.16,27.38,36.92,88.97
3,300580,300580d,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,,,,,
3,300580,300580e,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0,36.96,34.44,28.5,87
3,300580,300580f,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0,68.58,40.06,41.21,78.52
3,300580,300580g,0,D,0,0,0,Man non-URM,0,-0.626614639,0,5,0,0.6,1,0,,0,38.64,33.58,30.51,89.34
3,300581,300581a,1,I,0,0,1,Woman non-URM,0,-1.015595853,0,4,0,0.6,1,0,,0,26.54,52.14,25.63,95.39
3,300581,300581b,1,I,0,0,1,Woman non-URM,0,-1.015595853,0,4,0,0.6,1,0,,0,57.9,46.22,23.87,82.93
3,300581,300581c,1,I,0,0,1,Woman non-URM,0,-1.015595853,0,4,0,0.6,1,0,,,,,,
3,300581,300581d,1,I,0,0,1,Woman non-URM,0,-1.015595853,0,4,0,0.6,1,0,,0,47.05,34.71,33.89,85.5
3,300581,300581e,1,I,0,0,1,Woman non-URM,0,-1.015595853,0,4,0,0.6,1,0,,0,35.9,38.42,22.11,83.67
3,300582,300582a,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.05,47,45.59,24.11,94.7
3,300582,300582b,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.15,60,41.22,30.4,89.18
3,300582,300582c,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0,35.79,32.16,22.34,91.33
3,300582,300582d,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.14,78.63,50.94,26.18,76.84
3,300582,300582e,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.61,53.13,59.33,5.11,86.31
3,300582,300582f,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.17,61.85,52.82,11.81,90.64
3,300582,300582g,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.06,45.17,53.27,27.42,92.52
3,300582,300582h,0,AF,1,0,1,Woman non-URM,0,0.054102486,6,5,0,0,1,1,,0.11,56.22,52.52,20.18,89.37
3,300583,300583a,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.52,68.98,48.23,37.41,75.64
3,300583,300583b,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.45,96.35,70.96,5.28,79.53
3,300583,300583c,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.22,43.08,43.95,10.48,85.95
3,300583,300583d,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0,73.62,27.8,70.11,85.94
3,300583,300583e,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.28,41.97,70.94,12.44,86.63
3,300583,300583f,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.25,62.67,57.59,12.44,90.5
3,300583,300583g,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.16,64.28,52.57,9.9,88.76
3,300583,300583h,1,AF,1,0,0,Man non-URM,0,2.38798977,9,5,0,0,1,1,,0.53,55.75,53.15,19.26,88.78
3,300584,300584a,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.61,59.65,60.12,4.92,89.52
3,300584,300584b,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0,63.63,27.99,33.04,82.7
3,300584,300584c,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.63,65.92,57.87,6.53,83.5
3,300584,300584d,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.42,79.03,52.74,5.59,70.41
3,300584,300584e,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.74,65.79,40.56,12.3,81.05
3,300584,300584f,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.11,62.96,28.69,29.12,69.67
3,300584,300584g,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.35,56.53,51.15,5.97,78.74
3,300584,300584h,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.23,84.9,55.06,20.1,81.36
3,300584,300584i,0,O,1,0,0,Man non-URM,0,0.054102486,3,6,0,0,1,1,,0.13,51.75,52.66,20.54,88.01
3,300585,300585a,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.07,55.42,51.8,10.82,96.87
3,300585,300585b,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.26,59.61,58.92,8.91,90.57
3,300585,300585c,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.41,65.64,77.97,5.82,86.76
3,300585,300585d,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.11,69.97,55.67,6.1,93.35
3,300585,300585e,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.27,53.9,61.02,8.82,92.89
3,300585,300585f,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0,74.6,66.82,8.22,81.31
3,300585,300585g,0,E,1,0,0,Man non-URM,0,-0.237633425,3,5,0,0,1,1,,0.29,59.62,62.6,24.67,84.14
3,300586,300586a,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.19,69.12,78.86,2.6,81.65
3,300586,300586b,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.55,52.11,58.11,15.53,90.61
3,300586,300586c,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.29,61.69,51.41,19.95,88.69
3,300586,300586d,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.14,35.78,49.83,24.76,81.11
3,300586,300586e,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.29,54.97,68.96,5.55,89.65
3,300586,300586f,1,E,1,0,0,Man non-URM,0,1.026555521,4,2,0.285714286,0,0,1,,0.6,57.77,61.45,13.33,87.17
3,300587,300587a,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.35,81.77,69.1,7.83,78.01
3,300587,300587b,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.19,79.86,66.31,2.63,54.97
3,300587,300587c,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.3,57.42,78.63,2.35,84.68
3,300587,300587d,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.47,66.58,54.11,5.72,71.82
3,300587,300587e,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.1,67.21,51.32,13.05,91.9
3,300587,300587f,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.21,61.18,49.02,13.85,88.15
3,300587,300587g,0,E,1,0,0,Man non-URM,0,0.637574307,2,5,0,0,1,1,,0.28,86.08,67.84,6.2,85.9
3,300588,300588a,1,Y,0,0,1,Woman non-URM,0,1.415536735,9,5,0,0,1,1,,0.29,52.58,50.26,12.56,81.45
3,300588,300588b,1,Y,0,0,1,Woman non-URM,0,1.415536735,9,5,0,0,1,1,,,,,,
3,300588,300588c,1,Y,0,0,1,Woman non-URM,0,1.415536735,9,5,0,0,1,1,,0.55,47.61,61.49,3.67,90.05
3,300588,300588d,1,Y,0,0,1,Woman non-URM,0,1.415536735,9,5,0,0,1,1,,0.35,67.74,63.69,3.94,67.29
3,300588,300588e,1,Y,0,0,1,Woman non-URM,0,1.415536735,9,5,0,0,1,1,,0.38,57.16,40.44,11.69,78.41
3,300589,300589a,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0.43,58.09,51.52,16.62,85.39
3,300589,300589b,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0,46.1,50.28,5.27,94.8
3,300589,300589c,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0.18,62.93,85.45,2.07,88.49
3,300589,300589d,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0.38,63.44,65.7,17.9,87.15
3,300589,300589e,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0.36,43.77,74.03,3.52,93.47
3,300589,300589f,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0,18.52,48.66,11.76,93.26
3,300589,300589g,0,E,1,0,0,Man non-URM,0,-0.334878729,4,6,0,0.416666667,1,0,,0.36,65.18,59.15,6.17,92.56
3,300590,300590a,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.12,68,57.43,12.92,74.17
3,300590,300590b,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.27,78.01,55.47,9.99,84.43
3,300590,300590c,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.4,75.82,61.88,10.87,89.38
3,300590,300590d,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0,72.61,63.8,5.62,80.92
3,300590,300590e,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.3,66.85,70.15,1.71,79.96
3,300590,300590f,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.22,77.39,42.69,29.28,70.63
3,300590,300590g,0,U,1,0,1,Woman non-URM,0,,9,7,0,0,1,1,,0.1,72.33,55,15.72,90.23
3,300591,300591a,0,AG,0,0,0,Man non-URM,0,-0.723859943,0,4,,0,,1,,0,68.12,71,26.22,95.68
3,300591,300591b,0,AG,0,0,0,Man non-URM,0,-0.723859943,0,4,,0,,1,,,,,,
3,300591,300591c,0,AG,0,0,0,Man non-URM,0,-0.723859943,0,4,,0,,1,,0,64.59,56.85,18.01,83.95
3,300591,300591d,0,AG,0,0,0,Man non-URM,0,-0.723859943,0,4,,0,,1,,0.5,61.04,53.34,21.22,87.16
3,300591,300591e,0,AG,0,0,0,Man non-URM,0,-0.723859943,0,4,,0,,1,,0.18,61.16,71.67,36.07,90.36
3,300592,300592a,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0.38,75.29,55.11,5.83,83.36
3,300592,300592b,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0.6,72.68,45.02,8.42,82.59
3,300592,300592c,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0.71,77.02,48.44,6.41,91
3,300592,300592d,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0.9,62.68,57.48,4.5,82.87
3,300592,300592e,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0.31,48.71,46.97,25.4,89.52
3,300592,300592f,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0,68.01,41.77,25.26,76.72
3,300592,300592g,0,E,1,0,0,Man non-URM,0,-0.237633425,4,5,0,0,1,1,,0,65.53,50.33,13.6,93.38
3,300593,300593a,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,0.66,49.14,67.54,9.16,80.74
3,300593,300593b,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,,,,,
3,300593,300593c,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,0.47,69.47,69.24,6.35,83.72
3,300593,300593d,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,0.11,63.4,57.43,9.37,93.28
3,300593,300593e,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,0.17,43.7,70.95,8.31,86.5
3,300593,300593f,0,Y,0,0,0,Man non-URM,0,0.054102486,0,5,0,0,1,1,,0.14,76.45,75.41,1,72.07
3,300594,300594a,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0.22,82.65,48.46,5.61,86.05
3,300594,300594b,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0,53.71,63.3,15.65,90.18
3,300594,300594c,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0.2,79.29,28.89,34.95,84.01
3,300594,300594d,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0.27,81.24,66.75,2.44,83.44
3,300594,300594e,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0.07,72.41,49.3,15.42,90.5
3,300594,300594f,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0,83.2,63.52,9.87,88.42
3,300594,300594g,0,E,1,0,0,Man non-URM,0,0.4430837,3,5,0,0,1,1,,0.95,59.98,42.85,6.23,89.52
3,300595,300595a,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,,,,,
3,300595,300595b,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,1.99,70.3,62.71,9.3,84.91
3,300595,300595c,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,0.52,78.04,48.72,6.05,91.64
3,300595,300595d,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,1.29,71.97,58.01,9.53,75.5
3,300595,300595e,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,1.3,65.21,69.51,1.7,89.7
3,300595,300595f,1,Y,0,0,0,Man non-URM,0,1.707272646,4,4,0,0,1,1,,0.75,48.91,67.07,5.88,93.73
3,300596,300596a,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0.16,46.29,34.25,28.99,87.82
3,300596,300596b,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0,58.28,12.97,71.61,62.35
3,300596,300596c,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0.08,67.68,38.64,24.12,72.6
3,300596,300596d,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0,63.2,41.99,38.32,87.62
3,300596,300596e,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0.22,45.96,20.56,65.17,62.18
3,300596,300596f,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0.07,58.84,29.52,34.91,81.1
3,300596,300596g,0,D,0,0,0,Man non-URM,0,-1.015595853,0,6,0,0,1,1,,0.07,58.09,27.64,30.11,94.5
3,300597,300597a,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0.15,60.77,52.74,9.13,86.81
3,300597,300597b,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0.17,55.04,49.93,14.77,79.79
3,300597,300597c,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0,53.89,54.14,12.89,89.78
3,300597,300597d,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0.45,60.75,25.45,48.81,73.39
3,300597,300597e,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0.38,46.54,53.62,11.51,86.07
3,300597,300597f,1,H,0,0,1,Woman non-URM,0,0.248593093,0,7,0,0,1,1,,0.42,69.4,66.96,8.4,87.71
3,300598,300598a,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.11,57.68,58.39,10.77,90.58
3,300598,300598b,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.18,85.6,48.82,8.34,87.08
3,300598,300598c,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.19,70.64,63.51,4.68,93.11
3,300598,300598d,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.18,78.69,25.45,21.34,81.2
3,300598,300598e,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.33,54.64,43.93,24.25,86.71
3,300598,300598f,0,F,0,0,0,Man non-URM,0,-0.334878729,5,5,0,0,1,1,,0.23,56.57,39.38,8.94,91.59
3,300599,300599a,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0.24,53.34,61.92,20.89,62.19
3,300599,300599b,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0.22,81.33,70.5,13.98,85.76
3,300599,300599c,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0.13,45.94,52.59,5,90.39
3,300599,300599d,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0,76.97,35.4,53.4,80.06
3,300599,300599e,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0.63,65.66,42.27,14.98,82.69
3,300599,300599f,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0.08,76.82,67.3,8.69,70.93
3,300599,300599g,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,1.56,90.78,73.37,1,81.67
3,300599,300599h,0,E,1,0,0,Man non-URM,0,-0.140388122,15,8,0,0,1,1,,0,54.14,46.52,10.36,97.43
3,300600,300600a,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0.05,37.03,55.85,10.14,86.37
3,300600,300600b,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0,57.68,50.93,15.07,92.21
3,300600,300600c,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0.28,40.88,46.71,15.38,76.52
3,300600,300600d,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0.21,59.67,41.33,20.52,87.41
3,300600,300600e,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0,81.92,69.05,9.37,84.51
3,300600,300600f,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0,51.17,52.05,26.29,94.75
3,300600,300600g,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0,71.36,86.38,1.7,91.79
3,300600,300600h,1,T,1,0,1,Woman non-URM,0,,8,5,0.055555556,0,0,1,,0.27,70.97,51.29,11.28,94.87
3,300601,300601a,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0.14,51.33,47.58,15.79,91.33
3,300601,300601b,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0.41,77.5,59.65,5.41,78.91
3,300601,300601c,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0,66.36,69.85,11.36,84.5
3,300601,300601d,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0.47,57.27,63.43,13.98,74.44
3,300601,300601e,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0.54,38.44,31.99,14.99,64.92
3,300601,300601f,0,E,1,0,0,Man non-URM,0,-0.334878729,7,6,1,1,0,0,,0.08,78.3,50.08,10,76.27
3,300603,300603a,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0.14,49.45,57.16,16.95,80.02
3,300603,300603b,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0.13,63.6,54.98,16.56,66.64
3,300603,300603c,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0,63.74,53.51,24.91,73.11
3,300603,300603d,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0.36,62.28,74.61,2.36,86.25
3,300603,300603e,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,,,,,
3,300603,300603f,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0,42.38,54.92,16.59,72.37
3,300603,300603g,1,G,0,0,1,Woman non-URM,0,-0.529369336,0,11,0,0,1,1,,0,44.99,28.82,43.83,77.72
3,300604,300604a,1,I,0,0,1,Woman non-URM,0,-0.432124032,1,14,0,0,1,1,,,,,,
3,300604,300604b,1,I,0,0,1,Woman non-URM,0,-0.432124032,1,14,0,0,1,1,,0.17,49.55,42.71,19.39,89.52
3,300604,300604c,1,I,0,0,1,Woman non-URM,0,-0.432124032,1,14,0,0,1,1,,0.09,52.24,50.16,19.75,79.97
3,300604,300604e,1,I,0,0,1,Woman non-URM,0,-0.432124032,1,14,0,0,1,1,,,,,,
3,300604,300604f,1,I,0,0,1,Woman non-URM,0,-0.432124032,1,14,0,0,1,1,,,,,,
3,300605,300605a,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300605,300605b,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300605,300605c,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300605,300605d,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300605,300605e,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300605,300605f,1,AB,0,0,0,Man non-URM,0,5.208103573,1,6,1,0.6,0,0,,,,,,
3,300606,300606a,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,,,,,
3,300606,300606b,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,,,,,
3,300606,300606c,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,0.14,67.35,35.18,35.66,72.82
3,300606,300606d,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,0.39,52.13,37.1,28.48,94.59
3,300606,300606e,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,0.31,49.93,53.48,22.58,84.58
3,300606,300606f,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,0,67.79,71.14,2.96,78.38
3,300606,300606g,0,O,1,0,0,Man non-URM,0,-0.043142818,1,5,0,0,1,1,,0.19,71.29,53.88,25.24,75.1
